device_uptime_ms,breath_carrier_g,breath_baseline_g,breath_detrended_g,breath_filtered_g,slope_g,amplitude_threshold_g,last_peak_value_g,last_trough_value_g,dynamic_acc_norm_g,gyro_norm_dps,motion_level_code,reject_reason_code,has_peak,has_trough,accepted_cycle_count,peak_trough_balance,acc_raw_x,acc_raw_y,acc_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z
171688,0.64355,0.64797,-0.00441,-0.00693,-0.00003,0.01693,0.01090,-0.00689,0.01466,25.99624,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1824,-12088,10544,2087,755,-2583
171708,0.63452,0.64789,-0.01337,-0.00904,-0.00028,0.01693,0.01090,-0.00689,0.01923,26.26082,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1800,-12120,10396,2119,788,-2593
171728,0.65210,0.64791,0.00419,-0.00471,0.00028,0.01693,0.01090,-0.00701,0.00909,26.48475,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1872,-12080,10684,2117,786,-2634
171748,0.64014,0.64787,-0.00773,-0.00570,0.00012,0.01693,0.01090,-0.00701,0.01764,26.10551,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1684,-12092,10488,2130,771,-2562
171768,0.63452,0.64779,-0.01327,-0.00819,-0.00019,0.01693,0.01090,-0.00701,0.02092,26.23050,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1740,-12092,10396,2126,768,-2588
171788,0.63818,0.64773,-0.00955,-0.00864,-0.00022,0.01693,0.01090,-0.00701,0.01639,26.82186,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1732,-12140,10456,2110,777,-2700
171808,0.64233,0.64770,-0.00536,-0.00757,-0.00007,0.01693,0.01090,-0.00701,0.01679,26.07752,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1816,-12060,10524,2120,769,-2566
171828,0.64868,0.64770,0.00098,-0.00477,0.00028,0.01693,0.01090,-0.00709,0.00899,25.77321,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1816,-12140,10628,2110,766,-2522
171848,0.64697,0.64770,-0.00073,-0.00344,0.00040,0.01693,0.01090,-0.00709,0.00648,25.70727,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1784,-12224,10600,2060,758,-2554
171868,0.64282,0.64767,-0.00485,-0.00391,0.00030,0.01693,0.01090,-0.00709,0.01376,26.21696,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1672,-12140,10532,2102,741,-2613
171888,0.63916,0.64762,-0.00846,-0.00540,0.00008,0.01693,0.01090,-0.00709,0.02333,26.21126,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1804,-11964,10472,2122,791,-2581
171908,0.64673,0.64761,-0.00088,-0.00392,0.00025,0.01693,0.01090,-0.00709,0.00926,25.91273,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1748,-12172,10596,2130,813,-2515
171928,0.64185,0.64758,-0.00573,-0.00452,0.00015,0.01693,0.01090,-0.00709,0.01417,26.14801,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1844,-12120,10516,2059,698,-2647
171948,0.63550,0.64751,-0.01201,-0.00698,-0.00016,0.01693,0.01090,-0.00709,0.02001,26.86913,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1808,-12088,10412,2150,761,-2681
171968,0.64038,0.64746,-0.00708,-0.00701,-0.00015,0.01693,0.01090,-0.00709,0.01881,25.97234,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1788,-12048,10492,2135,732,-2546
171988,0.65283,0.64750,0.00534,-0.00297,0.00036,0.01693,0.01090,-0.00709,0.01020,26.37338,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1772,-12060,10696,2093,796,-2631
172008,0.62866,0.64738,-0.01872,-0.00814,-0.00031,0.01693,0.01090,-0.00709,0.02447,26.94814,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1856,-12080,10300,2153,882,-2655
172028,0.65894,0.64745,0.01148,-0.00170,0.00050,0.01693,0.01090,-0.00709,0.00383,25.05927,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1684,-12124,10796,1929,585,-2591
172048,0.63257,0.64736,-0.01479,-0.00600,-0.00007,0.01693,0.01090,-0.00709,0.01484,26.89780,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1788,-12244,10364,2174,882,-2629
172068,0.62231,0.64721,-0.02490,-0.01220,-0.00081,0.01693,0.01090,-0.00709,0.03185,27.16176,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1780,-12020,10196,2322,786,-2579
172088,0.67041,0.64735,0.02306,-0.00064,0.00067,0.01693,0.01090,-0.00709,0.00710,26.30468,0.00000,5.00000,1.00000,1.00000,16.00000,4294967040.00000,1632,-11888,10984,2076,754,-2645
